Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
11/19/2016,Everton,Swansea,2,0,H,0,0,D,6,3,15,12,2,3,0,0,1.6,4.33,6,1.57,4,6.5,0
12/4/2016,Everton,Man United,1,1,D,0,1,A,6,3,13,12,4,2,0,0,3.6,3.5,2.15,3.6,3.3,2.2,0
12/13/2016,Everton,Arsenal,1,1,D,0,1,A,6,2,13,11,2,3,0,0,4.2,3.75,1.91,4.2,3.6,1.91,1
12/19/2016,Everton,Liverpool,2,1,H,1,1,D,4,3,10,10,1,1,1,0,4.2,3.6,1.95,4.2,3.5,1.95,0
1/2/2017,Everton,Southampton,0,1,A,0,0,D,1,4,13,9,3,1,0,0,2.2,3.4,3.6,2.3,3.2,3.4,1
1/15/2017,Everton,Man City,3,0,H,0,0,D,6,3,5,14,0,1,0,0,4.5,4,1.8,4.33,3.75,1.83,1
2/4/2017,Everton,Bournemouth,4,0,H,1,0,H,4,5,17,7,2,2,0,0,1.7,4,5.25,1.73,3.6,5.5,1
2/25/2017,Everton,Sunderland,6,3,H,3,0,H,10,8,14,4,3,1,0,0,1.4,5.25,8.5,1.4,4.8,8.5,1
3/11/2017,Everton,West Brom,2,0,H,1,0,H,8,1,10,16,0,2,0,0,1.67,3.8,6,1.7,3.75,5.5,1
3/18/2017,Everton,Hull,3,0,H,2,0,H,5,2,8,12,1,2,0,0,1.53,4.33,7,1.53,4,7,1
4/9/2017,Everton,Leicester,4,0,H,1,0,H,8,0,9,7,2,0,0,1,1.75,3.9,5,1.75,3.5,5,1
4/15/2017,Everton,Burnley,4,2,H,3,2,H,7,4,8,15,2,2,0,0,1.4,4.5,8,1.44,4.33,7.5,1
4/30/2017,Everton,Chelsea,3,1,H,0,0,D,7,6,15,14,2,0,0,0,3.5,3.6,2,3.5,3.5,2.05,0
5/12/2017,Everton,Watford,0,3,A,0,0,D,4,5,13,11,3,4,0,0,1.5,4.5,7.5,1.44,4.33,7,1
8/8/2015,Everton,Watford,1,0,H,0,0,D,6,2,7,11,0,3,0,0,1.7,3.9,5.5,1.73,3.5,5,0
8/23/2015,Everton,Man City,2,2,D,0,1,A,5,5,7,13,1,2,0,0,5,4,1.73,5,3.5,1.75,0
9/12/2015,Everton,Chelsea,0,2,A,0,0,D,1,9,5,7,0,3,0,0,4,3.6,2,4,3.1,2.05,1
10/4/2015,Everton,Liverpool,3,1,H,2,1,H,9,2,12,12,2,2,0,0,2.7,3.4,2.8,2.75,2.8,2.9,0
10/17/2015,Everton,Man United,1,1,D,1,1,D,4,4,10,19,3,3,0,0,3.25,3.4,2.38,3.2,3,2.4,0
11/1/2015,Everton,Sunderland,0,3,A,0,2,A,3,7,12,14,2,2,0,0,1.5,4.5,7.5,1.53,3.8,7,1
11/21/2015,Everton,Aston Villa,6,2,H,2,1,H,8,9,6,5,3,2,0,0,1.57,4.2,6.5,1.57,3.8,6,1
12/7/2015,Everton,Crystal Palace,4,0,H,3,0,H,9,3,6,9,0,0,0,0,2.1,3.6,3.75,2,3.3,3.75,0
