Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
10/18/2015,Newcastle,Norwich,2,2,D,1,0,H,5,4,12,15,1,2,0,0,2.6,3.4,2.88,2.62,3.1,2.8,1
10/31/2015,Newcastle,Stoke,6,2,H,3,2,H,6,6,10,10,1,1,0,0,2.4,3.4,3.2,2.4,3.1,3.1,0
11/21/2015,Newcastle,Leicester,0,0,D,0,0,D,6,2,6,16,1,3,0,0,2.88,3.6,2.5,2.75,3.25,2.6,0
12/6/2015,Newcastle,Liverpool,0,3,A,0,1,A,1,7,9,12,4,1,0,0,5.75,4.33,1.62,5.5,3.75,1.62,1
12/19/2015,Newcastle,Aston Villa,2,0,H,0,0,D,1,1,6,10,3,1,0,0,2.05,3.5,4,2,3.2,4,0
12/26/2015,Newcastle,Everton,1,1,D,1,0,H,4,7,9,14,1,3,0,0,3.2,3.5,2.2,3.25,3.3,2.25,0
1/12/2016,Newcastle,Man United,0,1,A,0,0,D,1,7,16,12,2,2,0,0,5,3.7,1.8,5,3.3,1.8,0
1/16/2016,Newcastle,West Ham,3,3,D,1,2,A,6,4,10,12,1,3,0,0,2.5,3.4,3,2.62,3.1,2.75,1
2/6/2016,Newcastle,West Brom,2,1,H,2,0,H,10,3,9,4,1,0,0,0,2.15,3.4,3.8,2.2,3.3,3.3,1
3/5/2016,Newcastle,Bournemouth,1,0,H,1,0,H,7,0,12,12,0,3,0,0,2.63,3.4,2.88,2.62,3.1,2.8,0
3/20/2016,Newcastle,Sunderland,1,3,A,0,1,A,3,5,13,8,1,3,0,0,2.1,3.5,3.8,2.2,3.1,3.5,0
4/16/2016,Newcastle,Swansea,1,1,D,0,1,A,8,4,14,7,4,1,0,0,2.3,3.4,3.4,2.3,3.2,3.2,1
4/19/2016,Newcastle,Man City,3,0,H,1,0,H,7,1,13,9,2,1,0,0,6,4.5,1.57,6,3.8,1.57,0
4/30/2016,Newcastle,Crystal Palace,1,1,D,1,1,D,3,5,13,8,3,2,0,0,2,3.6,4,2.05,3.1,4,1
5/15/2016,Newcastle,Tottenham,1,0,H,0,0,D,4,3,11,12,2,0,0,0,4.5,4,1.8,4.5,3.4,1.83,1
8/24/2013,Newcastle,West Ham,5,1,H,2,0,H,10,5,7,6,1,2,1,0,2.3,3.4,3.4,2.2,3.3,3.3,0
8/31/2013,Newcastle,Fulham,0,0,D,0,0,D,0,1,12,14,0,1,0,0,2.15,3.4,3.75,2.05,3.5,3.5,1
9/21/2013,Newcastle,Hull,1,0,H,0,0,D,9,2,13,9,2,2,0,0,1.85,3.5,5,1.83,3.2,5,0
