Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
12/14/2016,West Ham,Burnley,2,0,H,2,0,H,4,4,7,13,3,2,0,0,1.67,4,5.75,1.67,3.8,5.5,1
12/18/2016,Tottenham,Burnley,1,0,H,1,0,H,7,2,12,15,0,2,0,0,1.22,7,15,1.22,6.5,15,1
1/2/2017,Man City,Burnley,2,1,H,1,1,D,9,2,10,11,1,2,0,0,1.17,8.5,19,1.18,7,15,1
1/22/2017,Arsenal,Burnley,2,1,H,0,0,D,3,3,11,11,4,3,1,0,1.2,7.5,17,1.2,7,15,1
2/4/2017,Watford,Burnley,2,1,H,0,0,D,8,7,12,11,1,3,1,0,2.15,3.3,3.9,2.15,3.2,3.8,1
2/25/2017,Hull,Burnley,2,1,H,2,0,H,7,7,12,10,5,0,0,1,2.15,3.3,3.9,2.2,3.1,3.8,0
3/4/2017,Swansea,Burnley,1,1,D,0,0,D,1,3,8,13,1,1,0,1,2,3.5,4.2,2,3.4,4,1
3/12/2017,Liverpool,Burnley,3,2,H,1,1,D,10,4,7,13,2,2,0,0,1.25,6.5,14,1.25,6,13,1
3/18/2017,Sunderland,Burnley,2,1,H,1,1,D,3,1,12,16,2,2,0,0,2.55,3.3,3,2.6,3.2,2.88,0
4/8/2017,Middlesbrough,Burnley,0,0,D,0,0,D,5,3,14,7,2,1,0,0,2.45,3.1,3.4,2.4,3,3.2,0
4/15/2017,Everton,Burnley,0,0,D,0,0,D,5,2,9,12,0,3,0,0,1.4,4.5,8,1.44,4.33,7.5,1
4/29/2017,Crystal Palace,Burnley,3,1,H,0,0,D,7,6,15,14,2,0,0,0,1.75,3.5,4.75,1.83,3.5,4.4,0
5/13/2017,Bournemouth,Burnley,0,2,A,0,1,A,5,3,11,12,2,0,0,0,1.91,3.75,4.2,1.95,3.4,4,1
