Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
11/3/2012,Man United,Arsenal,1,0,H,1,0,H,3,7,9,9,4,0,0,0,1.7,3.8,5,1.67,4,4.8,1
11/24/2012,Aston Villa,Arsenal,2,1,H,1,0,H,7,3,13,13,5,3,0,1,4.75,3.75,1.73,5,3.4,1.75,0
11/28/2012,Everton,Arsenal,0,0,D,0,0,D,8,6,6,9,1,0,0,0,2.5,3.4,2.75,2.5,3.2,2.8,0
12/17/2012,Reading,Arsenal,1,1,D,1,1,D,10,9,15,9,2,1,0,0,5.5,4,1.62,4.6,3.8,1.67,0
12/22/2012,Wigan,Arsenal,2,5,A,0,3,A,5,17,8,4,1,1,0,0,4.75,3.75,1.73,5,3.4,1.75,0
1/1/2013,Southampton,Arsenal,0,1,A,0,0,D,5,8,14,8,1,1,0,0,5,3.75,1.7,5,3.6,1.7,0
1/20/2013,Chelsea,Arsenal,1,1,D,1,1,D,6,4,9,6,2,0,0,0,1.91,3.6,4,1.95,3.3,4,1
2/9/2013,Sunderland,Arsenal,2,1,H,2,0,H,8,8,10,11,2,1,0,0,4.5,3.6,1.91,4.2,3.3,1.91,0
3/3/2013,Tottenham,Arsenal,0,1,A,0,1,A,7,9,6,13,3,2,0,1,2.3,3.6,3.25,2.3,3.4,3,1
3/16/2013,Swansea,Arsenal,2,1,H,2,0,H,5,6,17,13,3,1,0,0,3.4,3.5,2.25,3.4,3.1,2.25,0
4/6/2013,West Brom,Arsenal,0,2,A,0,0,D,2,11,2,7,1,1,0,0,4.1,3.7,1.95,4,3.3,1.95,0
4/20/2013,Fulham,Arsenal,1,2,A,0,1,A,5,6,7,15,2,4,0,1,5,4,1.75,4.5,3.5,1.8,0
5/4/2013,QPR,Arsenal,0,1,A,0,1,A,5,7,13,8,0,2,1,1,8,4.75,1.44,8,4,1.44,0
5/19/2013,Newcastle,Arsenal,0,1,A,0,1,A,6,11,8,6,2,1,0,0,6,4.6,1.55,5.5,4.33,1.53,0
8/24/2013,Fulham,Arsenal,0,1,A,0,0,D,2,3,17,10,1,2,0,0,3.8,3.5,2.1,3.4,3.5,2.1,0
9/14/2013,Sunderland,Arsenal,1,3,A,0,2,A,7,7,10,8,2,2,0,0,6,3.9,1.67,6,3.2,1.7,0
9/28/2013,Swansea,Arsenal,1,3,A,0,1,A,2,6,12,10,1,2,0,0,3.2,3.4,2.38,3.3,3.2,2.4,0
10/6/2013,West Brom,Arsenal,1,2,A,0,0,D,3,4,5,11,3,2,0,0,4.9,4,1.75,4.8,3.75,1.8,0
10/26/2013,Crystal Palace,Arsenal,1,1,D,1,0,H,4,5,6,11,1,2,0,0,11,5,1.36,9,4.5,1.36,0
